Game Id,points,result,attendance,minutes,field_goals_made,field_goals_att,field_goals_pct,three_points_made,three_points_att,three_points_pct,two_points_made,two_points_att,two_points_pct,blocked_att,free_throws_made,free_throws_att,free_throws_pct,offensive_rebounds,defensive_rebounds,assists,steals,blocks,assists_turnover_ratio,personal_fouls,ejections,foulouts,points,fast_break_pts,second_chance_pts,team_turnovers,points_off_turnovers,team_rebounds,flagrant_fouls,player_tech_fouls,team_tech_fouls,coach_tech_fouls,points_in_paint,team_offensive_rebounds,team_defensive_rebounds,total_rebounds,personal_rebounds,player_turnovers,pls_min,effective_fg_pct,bench_points,points_in_paint_att,points_in_paint_made,points_in_paint_pct,true_shooting_att,true_shooting_pct,biggest_lead,fouls_drawn,offensive_fouls,efficiency,efficiency_game_score,defensive_rating,offensive_rating,coach_ejections,points_against,possessions,opponent_possessions,time_leading,defensive_points_per_possession,offensive_points_per_possession,team_fouls,total_fouls,second_chance_att,second_chance_made,second_chance_pct,fast_break_att,fast_break_made,fast_break_pct,home_away,capacity
70717841-e682-4364-873b-b6a066d61989,110,win,16273,4:00:00,36,88,40.9,12,43,27.9,24,45,53.3,8,26,34,76.5,10,47,22,7,4,1.69,25,0,0,110,12,17,0,16,10,0,0,0,0,40,9,1,67,57,13,6,47.7,39,39,20,51.3,102.96000000000001,53.4,10,21,1,115,82.9,97.196261682243,103.812759531899,0,104,105.96,107.0,20:36,0.98,1.04,0,25,10,6,60.0,10,5,50.0,away,19812
a8a20e99-8992-43a6-abf9-5d87bec497b6,103,loss,14256,4:00:00,40,84,47.6,8,31,25.8,32,53,60.4,9,15,19,78.9,6,36,24,9,4,2.18,17,0,0,103,6,10,0,14,5,0,0,1,0,54,5,0,47,42,11,-12,52.4,28,43,27,62.8,92.36,55.8,0,17,1,114,84.4,118.801652892562,105.792933442892,0,115,97.36,96.8,00:00,1.18,1.06,1,18,5,4,80.0,4,3,75.0,home,18203
a8a20e99-8992-43a6-abf9-5d87bec497b6,115,win,14256,4:00:00,41,88,46.6,17,41,41.5,24,47,51.1,4,16,20,80.0,12,35,25,4,9,2.08,17,0,0,115,0,10,0,10,5,0,0,0,0,38,3,2,52,47,12,12,56.3,26,33,19,57.6,96.8,59.4,18,17,1,133,96.1,105.792933442892,118.801652892562,0,103,96.8,97.36,47:07,1.06,1.19,0,17,12,4,33.3,1,0,0.0,away,18203
ecaa748b-52fd-45c4-8cea-fea6d66ed272,121,win,18997,4:00:00,45,84,53.6,16,30,53.3,29,54,53.7,4,15,22,68.2,9,27,29,10,12,1.71,14,0,0,121,15,9,0,20,11,0,0,1,0,52,6,5,47,36,17,3,63.1,48,43,26,60.5,93.68,64.6,12,20,0,147,107.9,110.362888140666,119.000786782061,0,118,101.68,106.92,27:53,1.16,1.19,1,15,6,4,66.7,7,6,85.7,home,18997
ecaa748b-52fd-45c4-8cea-fea6d66ed272,118,loss,18997,4:00:00,45,100,45.0,13,35,37.1,32,65,49.2,12,15,18,83.3,18,31,25,13,4,1.47,20,0,0,118,11,32,0,20,8,0,0,1,0,62,8,0,57,49,17,-3,51.5,22,60,31,51.7,107.92,54.7,10,14,0,116,95.0,119.000786782061,110.362888140666,0,121,106.92,101.68,16:02,1.13,1.1,1,21,22,14,63.6,13,5,38.5,away,18997
a74770d4-eac6-42e6-b5c1-c3901b2aefce,109,loss,10339,4:00:00,40,90,44.4,14,36,38.9,26,54,48.1,6,15,17,88.2,12,35,23,6,1,1.21,24,0,0,109,6,6,0,6,8,0,1,1,1,34,4,4,55,47,19,-10,52.2,28,36,17,47.2,97.48,55.9,5,19,3,103,74.3,112.646724725483,104.326186830015,0,119,104.48,105.64,7:33,1.14,1.04,2,26,9,3,33.3,6,2,33.3,home,20000
a74770d4-eac6-42e6-b5c1-c3901b2aefce,119,win,10339,4:00:00,41,85,48.2,11,32,34.4,30,53,56.6,1,26,31,83.9,7,35,24,13,6,1.85,19,0,0,119,24,10,1,22,4,0,1,0,0,58,3,1,46,42,13,10,54.7,29,44,29,65.9,98.64,60.3,18,24,2,145,102.7,104.326186830015,112.646724725483,0,109,105.64,104.48,38:52,1.03,1.13,0,19,6,5,83.3,18,9,50.0,away,20000
cd6b77dc-ca3a-4de4-8b09-d450cdfdcef1,129,loss,17238,4:25:00,46,103,44.7,19,44,43.2,27,59,45.8,9,18,28,64.3,14,38,26,4,6,1.86,25,0,1,129,15,12,0,19,10,1,0,1,0,50,8,2,62,52,14,-11,53.9,33,52,25,48.1,115.32,55.9,12,23,3,125,94.9,123.893805309734,111.862643080125,0,140,115.32,113.0,32:56,1.21,1.12,1,26,12,3,25.0,16,6,37.5,home,19077
cd6b77dc-ca3a-4de4-8b09-d450cdfdcef1,140,win,17238,4:25:00,50,101,49.5,19,50,38.0,31,51,60.8,6,21,25,84.0,11,42,33,8,9,2.75,23,0,0,140,22,17,0,8,7,0,0,0,0,52,4,3,60,53,12,11,58.9,27,37,26,70.3,112.0,62.5,11,25,2,172,124.2,111.862643080125,123.893805309734,0,129,113.0,115.32,12:53,1.14,1.24,0,23,8,6,75.0,15,9,60.0,away,19077
2fb73498-a4d9-4bd1-aaa9-9c87fcab3bc5,122,win,14209,4:00:00,46,90,51.1,12,32,37.5,34,58,58.6,6,18,21,85.7,10,39,24,11,3,1.85,19,0,0,122,12,13,3,22,9,0,0,0,0,52,7,2,58,49,13,18,57.8,36,42,26,61.9,99.24,61.5,23,15,2,139,104.2,102.040816326531,115.925503610794,0,104,105.24,101.92,46:57,0.99,1.16,0,19,10,5,50.0,10,6,60.0,home,18118
2fb73498-a4d9-4bd1-aaa9-9c87fcab3bc5,104,loss,14209,4:00:00,40,91,44.0,9,33,27.3,31,58,53.4,3,15,18,83.3,11,25,26,7,6,1.86,15,0,0,104,6,14,0,18,7,0,0,0,0,54,2,5,43,36,14,-18,48.9,19,47,27,57.4,98.92,52.6,2,19,1,112,79.7,115.925503610794,102.040816326531,0,122,101.92,105.24,00:36,1.2,1.02,0,15,10,7,70.0,3,2,66.7,away,18118
73f35a95-55e2-41be-94db-3486c7caceca,108,loss,19800,4:00:00,40,83,48.2,12,30,40.0,28,53,52.8,3,16,20,80.0,13,34,27,8,1,1.42,18,0,0,108,18,9,2,12,10,0,1,0,0,48,8,2,57,47,19,-3,55.4,29,45,24,53.3,91.8,58.8,5,16,0,119,85.0,112.484799351439,108.216432865731,0,111,99.8,98.68,6:55,1.11,1.08,0,18,11,3,27.3,13,8,61.5,home,19800
73f35a95-55e2-41be-94db-3486c7caceca,111,win,19800,4:00:00,39,81,48.1,12,27,44.4,27,54,50.0,1,21,22,95.5,5,24,24,11,3,1.85,16,0,0,111,13,10,0,27,4,0,0,0,0,34,2,2,33,29,13,3,55.6,27,33,17,51.5,90.68,61.2,20,18,0,123,90.7,108.216432865731,112.484799351439,0,108,98.68,99.8,36:46,1.09,1.12,0,16,6,5,83.3,8,4,50.0,away,19800
ad884ffb-69d4-4bfa-b21a-0544e4367f95,98,loss,14435,4:00:00,31,90,34.4,15,50,30.0,16,40,40.0,5,21,27,77.8,11,30,20,10,7,1.82,19,0,0,98,14,19,0,23,9,0,2,1,1,30,6,3,50,41,11,-9,42.8,25,33,15,45.5,101.88,48.1,3,20,2,94,72.0,104.778691735213,96.1915979583824,0,107,101.88,102.12,4:19,1.05,0.96,2,21,8,5,62.5,14,6,42.9,home,19356
ad884ffb-69d4-4bfa-b21a-0544e4367f95,107,win,14435,4:00:00,39,87,44.8,10,30,33.3,29,57,50.9,7,19,23,82.6,15,45,19,5,5,1.12,20,0,0,107,3,16,3,12,7,0,1,0,0,40,4,3,67,60,17,9,50.6,20,43,20,46.5,97.12,55.1,21,19,1,118,80.9,96.1915979583824,104.778691735213,0,98,102.12,101.88,40:46,0.96,1.05,0,20,13,6,46.2,2,1,50.0,away,19356
03f3383b-48d8-4380-9868-4cce752a7297,87,loss,14221,4:00:00,35,86,40.7,9,38,23.7,26,48,54.2,5,8,12,66.7,11,36,21,10,3,1.0,22,0,0,87,18,7,1,16,6,0,1,0,0,46,6,0,53,47,21,-12,45.9,26,39,23,59.0,91.28,47.7,1,18,5,82,54.7,103.340292275574,85.0606179116152,0,99,102.28,95.8,00:43,0.97,0.85,0,22,12,3,25.0,13,6,46.2,home,19520
03f3383b-48d8-4380-9868-4cce752a7297,99,win,14221,4:00:00,38,82,46.3,7,25,28.0,31,57,54.4,3,16,20,80.0,11,38,26,8,5,1.86,18,0,0,99,8,12,2,32,1,0,1,0,0,56,1,0,50,49,14,12,50.6,33,45,28,62.2,90.8,54.5,17,22,2,125,82.8,85.0606179116152,103.340292275574,0,87,95.8,102.28,45:39,0.91,1.03,0,18,10,6,60.0,6,3,50.0,away,19520
2a2f1133-de1a-44e6-a3f6-55e25bad3313,112,win,15218,4:00:00,41,87,47.1,16,37,43.2,25,50,50.0,4,14,15,93.3,13,32,24,7,5,2.0,18,0,0,112,5,19,3,19,5,0,0,1,1,40,3,2,50,45,12,13,56.3,42,39,20,51.3,93.6,59.8,27,14,0,126,93.9,107.050173010381,117.154811715481,0,99,95.6,92.48,37:17,1.04,1.17,2,20,14,9,64.3,7,2,28.6,home,19812
2a2f1133-de1a-44e6-a3f6-55e25bad3313,99,loss,15218,4:00:00,36,82,43.9,12,41,29.3,24,41,58.5,5,15,17,88.2,12,28,24,9,4,1.71,14,0,0,99,9,14,1,7,5,0,1,1,0,40,2,3,45,40,14,-13,51.2,39,32,20,62.5,89.48,55.3,6,18,1,112,81.0,117.154811715481,107.050173010381,0,112,92.48,95.6,7:36,1.21,1.07,1,15,12,6,50.0,10,4,40.0,away,19812
569f90da-90ba-4b6d-9476-bba63a6eb5dd,121,loss,18354,4:25:00,48,108,44.4,13,36,36.1,35,72,48.6,10,12,22,54.5,16,43,33,10,6,2.2,22,0,0,121,29,15,1,17,5,0,0,1,1,64,5,0,64,59,15,-4,50.5,51,56,32,57.1,117.68,51.4,12,21,4,133,98.2,105.325244354567,102.821210061183,0,125,117.68,118.68,22:26,1.06,1.03,2,24,15,6,40.0,13,10,76.9,home,18581
569f90da-90ba-4b6d-9476-bba63a6eb5dd,125,win,18354,4:25:00,50,105,47.6,8,30,26.7,42,75,56.0,6,17,22,77.3,9,47,20,8,10,1.54,21,0,0,125,16,12,0,14,10,0,0,0,0,72,8,2,66,56,13,4,51.4,28,57,36,63.2,114.68,54.5,8,22,1,141,97.5,102.821210061183,105.325244354567,0,121,118.68,117.68,25:32,1.02,1.05,0,21,9,5,55.6,15,7,46.7,away,18581
d4033926-7cca-40e8-8487-477bfa052ce2,116,win,19337,4:00:00,43,93,46.2,12,43,27.9,31,50,62.0,3,18,25,72.0,14,36,25,9,7,1.79,22,0,0,116,16,9,1,20,10,0,0,0,0,38,5,5,60,50,14,10,52.7,52,30,19,63.3,104.0,55.8,12,21,4,132,94.5,102.474864655839,110.47619047619,0,106,105.0,103.44,28:34,1.01,1.1,0,22,11,4,36.4,9,5,55.6,home,19200
d4033926-7cca-40e8-8487-477bfa052ce2,106,loss,19337,4:00:00,36,86,41.9,16,39,41.0,20,47,42.6,7,18,26,69.2,11,38,24,7,3,1.41,21,0,0,106,16,8,0,15,6,0,1,1,0,38,6,0,55,49,17,-10,51.2,46,40,19,47.5,97.44,54.4,8,22,2,107,76.6,110.47619047619,102.474864655839,0,116,103.44,105.0,17:03,1.12,1.02,1,22,9,3,33.3,10,5,50.0,away,19200
303ada88-e84a-40dc-89fa-d3b932e45496,111,loss,14082,4:00:00,43,88,48.9,15,40,37.5,28,48,58.3,4,10,13,76.9,8,25,22,6,2,1.22,21,0,0,111,2,19,1,24,12,0,0,0,0,48,8,4,45,33,18,-9,57.4,30,39,24,61.5,93.72,59.2,12,14,1,97,74.9,119.331742243437,105.996944232238,0,120,104.72,100.56,22:14,1.15,1.06,0,21,12,8,66.7,4,1,25.0,home,18846
303ada88-e84a-40dc-89fa-d3b932e45496,120,win,14082,4:00:00,43,83,51.8,14,30,46.7,29,53,54.7,2,20,24,83.3,10,30,22,14,4,1.38,14,0,0,120,10,12,1,23,7,0,0,0,0,42,5,2,47,40,16,9,60.2,40,38,21,55.3,93.56,64.1,9,21,5,145,104.1,105.996944232238,119.331742243437,0,111,100.56,104.72,21:42,1.1,1.19,0,14,10,5,50.0,9,4,44.4,away,18846
21be4acd-531e-4cc4-94b9-672ad2b5e3e5,99,loss,15541,4:00:00,40,93,43.0,11,36,30.6,29,57,50.9,4,8,9,88.9,9,35,24,5,6,2.67,19,0,0,99,12,12,1,13,7,0,0,1,0,48,5,2,51,44,9,-3,48.9,28,41,24,58.5,96.96,51.1,16,14,2,106,75.7,109.114249037227,101.061657819518,0,102,97.96,93.48,33:56,1.04,1.01,1,20,10,5,50.0,6,5,83.3,home,16867
21be4acd-531e-4cc4-94b9-672ad2b5e3e5,102,win,15541,4:00:00,40,96,41.7,8,30,26.7,32,66,48.5,6,14,17,82.4,21,34,21,4,4,1.91,14,0,0,102,14,19,0,12,7,0,0,0,0,52,1,6,62,55,11,3,45.8,25,51,26,51.0,103.48,49.3,7,19,3,115,79.4,101.061657819518,109.114249037227,0,99,93.48,97.96,10:11,1.06,1.09,0,14,18,7,38.9,7,5,71.4,away,16867
9b6546d0-81fb-4dd6-849c-ca1fb00d36b2,107,loss,no_info,4:00:00,37,85,43.5,10,29,34.5,27,56,48.2,7,23,28,82.1,10,27,18,9,5,1.38,21,0,0,107,6,14,0,20,7,0,1,0,0,50,6,1,44,37,13,-9,49.4,35,48,25,52.1,97.32,55.0,6,20,1,101,79.1,113.993710691824,106.658692185008,0,116,100.32,101.76,6:55,1.16,1.07,0,21,11,6,54.5,8,3,37.5,home,18624
9b6546d0-81fb-4dd6-849c-ca1fb00d36b2,116,win,no_info,4:00:00,43,84,51.2,9,25,36.0,34,59,57.6,5,21,29,72.4,11,36,18,8,7,1.2,20,0,0,116,11,13,1,18,11,0,0,0,0,58,10,1,58,47,15,9,56.5,51,46,29,63.0,96.76,59.9,15,21,3,128,92.2,106.658692185008,113.993710691824,0,107,101.76,100.32,39:55,1.05,1.14,0,20,11,6,54.5,8,5,62.5,away,18624
f9719b3a-551c-4a1c-a753-c01cb0f5a768,93,loss,17732,4:00:00,33,85,38.8,14,43,32.6,19,42,45.2,2,13,14,92.9,4,38,21,7,7,1.4,24,0,0,93,17,4,1,19,3,0,0,0,0,34,2,1,45,42,15,-13,47.1,21,33,17,51.5,91.16,51.0,8,19,4,95,62.5,100.531107738998,90.1512214036448,0,106,103.16,105.44,6:56,1.03,0.9,0,24,5,2,40.0,12,7,58.3,home,17732
f9719b3a-551c-4a1c-a753-c01cb0f5a768,106,win,17732,4:00:00,38,96,39.6,8,29,27.6,30,67,44.8,7,22,26,84.6,17,45,21,6,2,1.5,19,0,0,106,18,31,1,25,8,0,1,0,0,48,6,2,70,62,14,13,43.8,35,48,24,50.0,107.44,49.3,15,24,3,118,78.3,90.1512214036448,100.531107738998,0,93,105.44,103.16,40:26,0.88,1.01,0,19,17,11,64.7,10,6,60.0,away,17732
264b7a63-6c81-48c1-8bd9-154907143a33,108,loss,17341,4:00:00,39,95,41.1,14,51,27.5,25,44,56.8,4,16,21,76.2,13,30,22,10,3,2.75,18,0,0,108,18,13,1,16,9,0,0,1,1,38,6,3,52,43,8,-5,48.4,24,34,19,55.9,104.24,51.8,0,20,0,115,85.5,107.129313613955,107.741420590583,0,113,100.24,105.48,00:00,1.13,1.08,2,20,13,6,46.2,11,7,63.6,home,17500
264b7a63-6c81-48c1-8bd9-154907143a33,113,win,17341,4:00:00,43,91,47.3,13,45,28.9,30,46,65.2,3,14,17,82.4,10,39,29,5,4,1.71,20,0,0,113,10,24,0,8,11,0,0,0,0,44,8,3,60,49,17,5,54.4,21,36,22,61.1,98.48,57.4,20,18,3,127,87.1,107.741420590583,107.129313613955,0,108,105.48,100.24,47:27,1.02,1.07,0,20,11,9,81.8,7,5,71.4,away,17500
ed4da153-4b19-437a-bb1c-bd18167f2ca3,116,win,16241,4:00:00,39,84,46.4,15,36,41.7,24,48,50.0,3,23,31,74.2,13,35,22,11,6,1.69,20,0,0,116,13,20,1,30,8,0,1,0,0,44,5,3,56,48,13,20,55.4,42,38,22,57.9,97.64,59.4,26,26,2,139,98.8,91.1161731207289,117.599351175994,0,96,98.64,105.36,22:30,0.97,1.18,0,20,11,7,63.6,8,5,62.5,home,19393
ed4da153-4b19-437a-bb1c-bd18167f2ca3,96,loss,16241,4:00:00,35,96,36.5,17,50,34.0,18,46,39.1,6,9,19,47.4,21,29,27,9,3,1.29,25,0,0,96,7,16,1,15,18,0,0,0,0,30,12,6,68,50,21,-20,45.3,49,38,15,39.5,104.36,46.0,8,20,4,82,61.2,117.599351175994,91.1161731207289,0,116,105.36,98.64,22:14,1.1,0.91,0,25,25,6,24.0,7,3,42.9,away,19393
57fd950d-6e5c-437a-a086-b520f97870a2,79,loss,13276,4:00:00,31,87,35.6,9,41,22.0,22,46,47.8,3,8,13,61.5,9,27,19,13,2,1.36,24,0,0,79,10,3,0,15,8,0,0,1,0,34,4,4,44,36,14,-13,40.8,18,36,17,47.2,92.72,42.6,0,14,2,61,47.0,92.110532639167,80.8432255423659,0,92,97.72,99.88,00:00,0.94,0.81,1,25,9,1,11.1,10,4,40.0,home,18997
57fd950d-6e5c-437a-a086-b520f97870a2,92,win,13276,4:00:00,33,81,40.7,3,20,15.0,30,61,49.2,2,23,27,85.2,14,43,12,9,3,0.6,14,0,0,92,16,19,1,19,12,0,0,0,0,48,7,5,69,57,20,13,42.6,27,50,24,48.0,92.88,49.5,16,24,1,109,63.5,80.8432255423659,92.110532639167,0,79,99.88,97.72,46:13,0.79,0.92,0,14,12,5,41.7,8,7,87.5,away,18997
48f402df-7f7a-478d-89ee-ad1f0db2e7d7,122,win,13653,4:00:00,46,99,46.5,13,34,38.2,33,65,50.8,3,17,21,81.0,14,37,26,6,4,4.33,16,0,0,122,0,17,3,11,6,0,2,0,0,60,5,1,57,51,6,11,53.0,21,55,30,54.5,108.24,56.4,20,16,1,141,105.0,109.727164887307,118.171251452925,0,111,103.24,101.16,39:57,1.08,1.18,0,16,11,6,54.5,2,0,0.0,home,20356
48f402df-7f7a-478d-89ee-ad1f0db2e7d7,111,loss,13653,4:00:00,48,88,54.5,6,21,28.6,42,67,62.7,4,9,14,64.3,6,37,26,4,3,2.0,16,0,0,111,8,12,0,10,2,0,3,1,0,68,1,1,45,43,13,-11,58.0,33,47,34,72.3,94.16,58.9,6,16,0,122,86.8,118.171251452925,109.727164887307,0,122,101.16,103.24,7:16,1.21,1.1,1,17,6,6,100.0,4,4,100.0,away,20356
e5612767-763a-4b2a-b9a7-78591e127f2d,110,win,20017,4:00:00,38,76,50.0,12,27,44.4,26,49,53.1,4,22,24,91.7,6,40,22,7,9,1.1,23,0,1,110,20,7,1,20,6,0,1,0,0,42,6,0,52,46,20,8,57.9,35,36,21,58.3,86.56,63.5,22,22,3,128,86.9,100.117785630153,108.310358408822,0,102,101.56,101.88,39:11,1.0,1.08,0,23,8,3,37.5,8,7,87.5,home,20478
e5612767-763a-4b2a-b9a7-78591e127f2d,102,loss,20017,4:00:00,35,86,40.7,13,39,33.3,22,47,46.8,9,19,27,70.4,10,27,22,11,4,1.83,22,0,0,102,12,15,2,21,10,0,1,0,0,42,9,1,47,37,12,-8,48.3,49,38,21,55.3,97.88,52.1,5,23,2,96,76.1,108.310358408822,100.117785630153,0,110,101.88,101.56,6:17,1.08,1.0,0,22,10,6,60.0,5,3,60.0,away,20478
9e3f4dd3-b712-4adf-946a-f7cc679e194e,103,loss,20972,4:00:00,36,84,42.9,11,32,34.4,25,52,48.1,7,20,22,90.9,5,32,25,6,5,3.57,18,0,0,103,8,4,0,12,7,1,0,0,0,40,4,3,44,37,7,-1,49.4,24,35,20,57.1,93.68,55.0,4,21,0,115,83.7,108.559498956159,107.650501672241,0,104,95.68,95.8,3:50,1.09,1.08,0,18,7,2,28.6,4,3,75.0,home,20917
9e3f4dd3-b712-4adf-946a-f7cc679e194e,104,win,20972,4:00:00,39,85,45.9,11,29,37.9,28,56,50.0,5,15,20,75.0,11,38,16,5,7,1.23,21,0,0,104,13,14,0,10,8,1,0,0,0,50,5,3,57,49,13,1,52.4,31,48,25,52.1,93.8,55.4,13,18,1,109,76.9,107.650501672241,108.559498956159,0,103,95.8,95.68,42:29,1.08,1.09,0,21,9,6,66.7,11,6,54.5,away,20917
26ceccd7-cb0a-4f23-9182-16e77852c2c9,104,win,19228,4:00:00,41,89,46.1,18,45,40.0,23,44,52.3,11,4,13,30.8,9,36,18,4,7,1.5,19,0,0,104,4,11,1,20,12,0,0,0,0,40,10,2,57,45,12,5,56.2,41,38,20,52.6,94.72,54.9,11,16,2,95,73.5,100.405679513185,105.348460291734,0,99,98.72,98.6,17:15,1.0,1.05,0,19,9,4,44.4,5,1,20.0,home,19200
26ceccd7-cb0a-4f23-9182-16e77852c2c9,99,loss,19228,4:00:00,39,88,44.3,12,30,40.0,27,58,46.6,7,9,15,60.0,11,37,21,6,11,1.5,16,0,0,99,5,19,1,13,7,0,0,0,0,42,6,1,55,48,14,-5,51.1,29,38,21,55.3,94.6,52.3,20,19,4,112,77.4,105.348460291734,100.405679513185,0,104,98.6,98.72,27:05,1.05,1.0,0,16,12,7,58.3,7,2,28.6,away,19200
7e2b7854-b159-41ad-94d0-d4e10bf049e2,101,loss,18064,4:25:00,39,90,43.3,14,40,35.0,25,50,50.0,9,9,12,75.0,7,41,29,8,7,1.32,17,0,0,101,19,10,1,23,6,0,0,0,0,48,5,1,54,48,22,-3,51.1,32,44,24,54.5,95.28,53.0,19,14,1,105,74.0,93.5588341129903,90.7620416966211,0,104,111.28,111.16,41:45,0.93,0.91,0,17,7,3,42.9,13,8,61.5,home,18064
7e2b7854-b159-41ad-94d0-d4e10bf049e2,104,win,18064,4:25:00,39,97,40.2,12,48,25.0,27,49,55.1,7,14,14,100.0,10,41,25,17,9,1.47,14,0,0,104,11,9,1,22,7,0,0,1,1,46,6,1,58,51,17,3,46.4,21,42,23,54.8,103.16,50.4,3,17,1,127,89.2,90.7620416966211,93.5588341129903,0,101,111.16,111.28,5:43,0.91,0.94,2,16,12,3,25.0,15,4,26.7,away,18064
3dbbe8a9-4d14-4fce-ac55-7757fd262e86,110,win,19800,4:00:00,43,86,50.0,9,30,30.0,34,56,60.7,5,15,22,68.2,9,31,18,11,2,2.57,18,0,0,110,13,16,1,22,7,1,0,0,0,38,6,1,47,40,7,1,55.2,27,30,19,63.3,95.68,57.5,12,24,2,125,90.6,110.056542810985,116.180819602873,0,109,94.68,99.04,30:33,1.15,1.16,0,18,10,6,60.0,7,5,71.4,home,19800
3dbbe8a9-4d14-4fce-ac55-7757fd262e86,109,loss,19800,4:00:00,41,87,47.1,16,34,47.1,25,53,47.2,2,11,16,68.8,12,34,24,1,5,1.41,24,0,0,109,5,17,0,14,8,0,0,0,0,34,7,1,54,46,17,-1,56.3,23,40,17,42.5,94.04,58.0,7,18,1,109,75.8,116.180819602873,110.056542810985,0,110,99.04,94.68,13:23,1.11,1.1,0,24,11,7,63.6,6,2,33.3,away,19800
f3696d37-afdb-4141-8b8f-ccc5c0d94247,114,win,19600,4:00:00,43,91,47.3,9,35,25.7,34,56,60.7,6,19,19,100.0,16,44,23,6,3,1.35,20,0,0,114,9,22,1,11,6,0,0,0,0,54,5,1,66,60,17,15,52.2,40,39,27,69.2,99.36,57.4,26,17,3,132,91.1,99.3178170144462,112.470402525651,0,99,101.36,99.68,43:35,0.98,1.12,0,20,11,6,54.5,6,4,66.7,home,19600
f3696d37-afdb-4141-8b8f-ccc5c0d94247,99,loss,19600,4:00:00,35,90,38.9,13,37,35.1,22,53,41.5,3,16,22,72.7,11,26,21,8,6,1.91,17,0,0,99,9,13,0,16,6,0,0,0,0,40,5,1,43,37,11,-15,46.1,30,40,20,50.0,99.68,49.7,5,20,2,99,72.2,112.470402525651,99.3178170144462,0,114,99.68,101.36,2:47,1.14,0.99,0,17,10,4,40.0,6,2,33.3,away,19600
0897ca0c-4c87-4aa0-a4a4-4f0074ef2db9,106,win,18315,4:00:00,43,83,51.8,11,36,30.6,32,47,68.1,3,9,13,69.2,5,46,28,8,3,1.47,24,0,0,106,15,8,1,18,11,0,1,0,0,50,7,4,62,51,19,31,58.4,45,34,25,73.5,88.72,59.7,35,17,3,122,81.9,75.8495145631068,102.198225993058,0,75,103.72,98.88,46:48,0.72,1.02,0,24,7,4,57.1,8,5,62.5,home,19520
0897ca0c-4c87-4aa0-a4a4-4f0074ef2db9,75,loss,18315,4:00:00,23,78,29.5,8,37,21.6,15,41,36.6,3,21,27,77.8,6,30,14,8,3,0.93,17,0,0,75,8,1,0,20,7,1,0,0,0,22,5,2,43,36,15,-31,34.6,41,23,11,47.8,89.88,41.7,2,24,2,64,38.5,102.198225993058,75.8495145631068,0,106,98.88,103.72,00:55,1.07,0.76,0,17,5,0,0.0,6,2,33.3,away,19520
354cdcbb-e34d-4677-96d7-ca070e8e9a90,111,win,16510,4:00:00,41,98,41.8,19,41,46.3,22,57,38.6,5,10,16,62.5,16,47,21,8,6,1.5,19,0,0,111,11,21,0,17,10,0,1,0,0,36,7,3,73,63,14,19,51.5,37,43,18,41.9,105.04,52.8,20,14,3,121,87.0,91.0530482977039,107.725155279503,0,92,103.04,101.04,37:59,0.89,1.08,0,19,17,8,47.1,7,4,57.1,home,19393
354cdcbb-e34d-4677-96d7-ca070e8e9a90,92,loss,16510,4:00:00,34,87,39.1,15,42,35.7,19,45,42.2,6,9,16,56.3,6,37,17,7,5,1.42,14,0,0,92,14,8,1,21,7,0,0,0,0,28,4,3,50,43,12,-19,47.7,34,29,14,48.3,94.04,48.9,11,19,0,91,62.0,107.725155279503,91.0530482977039,0,111,101.04,103.04,9:20,1.1,0.91,0,14,6,3,50.0,4,3,75.0,away,19393
3558f62a-7177-42f9-9d0c-7a5e267e0bde,113,win,18997,4:00:00,46,84,54.8,12,27,44.4,34,57,59.6,1,9,10,90.0,11,31,24,9,6,1.2,20,0,0,113,13,18,2,20,8,0,0,0,0,60,7,1,50,42,20,12,61.9,45,44,30,68.2,88.4,63.9,15,13,1,127,91.2,105.560200668896,113.682092555332,0,101,99.4,95.68,17:53,1.02,1.14,0,20,12,7,58.3,8,6,75.0,home,18997
3558f62a-7177-42f9-9d0c-7a5e267e0bde,101,loss,18997,4:00:00,37,87,42.5,12,34,35.3,25,53,47.2,6,15,22,68.2,16,20,28,10,1,1.87,13,0,0,101,12,17,0,20,10,0,1,0,0,44,9,1,46,36,15,-12,49.4,28,40,22,55.0,96.68,52.2,11,20,0,104,79.4,113.682092555332,105.560200668896,0,113,95.68,99.4,25:32,1.18,1.06,0,13,17,7,41.2,11,5,45.5,away,18997
8bacbb8b-ce00-4bbd-a8e4-bd3f6af9a0e5,110,win,11423,4:00:00,36,89,40.4,14,43,32.6,22,46,47.8,6,24,30,80.0,17,31,26,12,6,2.0,18,0,0,110,4,22,3,17,13,0,0,0,0,42,8,5,61,48,13,7,48.3,59,40,21,52.5,102.2,53.8,18,21,2,127,95.1,103.413654618474,108.695652173913,0,103,101.2,99.6,39:11,1.02,1.09,0,18,14,7,50.0,7,2,28.6,home,20491
8bacbb8b-ce00-4bbd-a8e4-bd3f6af9a0e5,103,loss,11423,4:00:00,38,87,43.7,16,32,50.0,22,55,40.0,6,11,15,73.3,12,34,21,5,6,1.24,21,0,0,103,6,21,1,22,5,0,1,0,0,44,5,0,51,46,17,-7,52.9,41,51,22,43.1,93.6,55.0,7,18,0,101,72.8,108.695652173913,103.413654618474,0,110,99.6,101.2,7:22,1.1,1.03,0,21,12,8,66.7,6,3,50.0,away,20491
