Game Id,points,result,attendance,minutes,field_goals_made,field_goals_att,field_goals_pct,three_points_made,three_points_att,three_points_pct,two_points_made,two_points_att,two_points_pct,blocked_att,free_throws_made,free_throws_att,free_throws_pct,offensive_rebounds,defensive_rebounds,assists,steals,blocks,assists_turnover_ratio,personal_fouls,ejections,foulouts,points,fast_break_pts,second_chance_pts,team_turnovers,points_off_turnovers,team_rebounds,flagrant_fouls,player_tech_fouls,team_tech_fouls,coach_tech_fouls,points_in_paint,team_offensive_rebounds,team_defensive_rebounds,total_rebounds,personal_rebounds,player_turnovers,pls_min,effective_fg_pct,bench_points,points_in_paint_att,points_in_paint_made,points_in_paint_pct,true_shooting_att,true_shooting_pct,biggest_lead,fouls_drawn,offensive_fouls,efficiency,efficiency_game_score,defensive_rating,offensive_rating,coach_ejections,points_against,possessions,opponent_possessions,time_leading,defensive_points_per_possession,offensive_points_per_possession,team_fouls,total_fouls,second_chance_att,second_chance_made,second_chance_pct,fast_break_att,fast_break_made,fast_break_pct,home_away,capacity
6e20b3df-db2c-464d-ac3c-a558c7c018a6,98,loss,16074,4:00:00,36,87,41.4,14,37,37.8,22,50,44.0,1,12,17,70.6,11,34,23,9,3,1.28,18,0,0,98,10,11,0,22,5,0,2,0,0,34,5,0,50,45,18,-12,49.4,38,36,17,47.2,94.48,51.9,16,20,3,103,69.4,110.044017607043,96.5707528577059,0,110,101.48,99.96,15:35,1.08,0.97,0,18,14,5,35.7,5,4,80.0,home,18422
6e20b3df-db2c-464d-ac3c-a558c7c018a6,110,win,16074,4:00:00,44,83,53.0,17,39,43.6,27,44,61.4,3,5,9,55.6,6,40,25,9,1,1.47,20,0,0,110,18,13,2,27,3,0,2,0,0,42,3,0,49,46,17,12,63.3,27,33,21,63.6,86.96,63.2,15,18,5,124,86.3,96.5707528577059,110.044017607043,0,98,99.96,101.48,30:38,0.98,1.1,0,20,7,6,85.7,14,8,57.1,away,18422
2ba60694-3263-4c47-aa49-3980d3e4566f,137,win,19600,4:00:00,51,96,53.1,15,35,42.9,36,61,59.0,0,20,31,64.5,11,47,28,8,2,2.55,26,0,0,137,22,15,0,21,11,0,1,0,0,60,8,3,69,58,11,42,60.9,75,47,30,63.8,109.64,62.5,42,26,3,165,115.2,88.9846384413638,124.954396205764,0,95,109.64,106.76,46:24,0.87,1.25,0,26,12,5,41.7,12,9,75.0,home,19600
2ba60694-3263-4c47-aa49-3980d3e4566f,95,loss,19600,4:00:00,32,84,38.1,12,42,28.6,20,42,47.6,2,19,29,65.5,5,33,19,6,0,1.27,26,0,0,95,2,3,0,5,11,0,1,0,0,38,7,4,49,38,15,-42,45.2,42,30,19,63.3,96.76,49.1,0,26,2,78,52.3,124.954396205764,88.9846384413638,0,137,106.76,109.64,00:00,1.28,0.89,0,26,4,1,25.0,8,1,12.5,away,19600
b6e91490-efc9-4bca-bfd9-d396bed67e23,112,loss,17116,4:00:00,43,84,51.2,9,31,29.0,34,53,64.2,1,17,20,85.0,7,29,26,9,3,1.44,15,0,0,112,8,6,1,23,4,0,0,0,0,52,2,2,40,36,18,-11,56.5,27,39,26,66.7,92.8,60.3,11,16,1,124,88.1,116.609783845279,106.870229007634,0,123,104.8,105.48,25:47,1.17,1.07,0,15,8,3,37.5,4,3,75.0,home,19432
b6e91490-efc9-4bca-bfd9-d396bed67e23,123,win,17116,4:00:00,48,91,52.7,13,32,40.6,35,59,59.3,3,14,17,82.4,11,35,32,13,1,1.78,16,0,0,123,14,16,0,34,4,0,0,0,0,58,4,0,50,46,18,11,59.9,45,48,29,60.4,98.48,62.4,18,15,2,147,107.2,106.870229007634,116.609783845279,0,112,105.48,104.8,20:29,1.06,1.17,0,16,10,6,60.0,8,5,62.5,away,19432
b3d20c34-6162-4b6d-94c7-178f0a923cba,128,win,20995,4:00:00,47,89,52.8,14,28,50.0,33,61,54.1,5,20,25,80.0,11,35,32,9,7,2.29,14,0,0,128,24,18,0,27,5,0,0,0,0,54,3,2,51,46,14,16,60.7,35,42,27,64.3,100.0,64.0,30,20,2,162,117.4,109.760878087025,124.271844660194,0,112,103.0,102.04,45:11,1.09,1.24,0,14,9,7,77.8,13,10,76.9,home,20917
b3d20c34-6162-4b6d-94c7-178f0a923cba,112,loss,20995,4:00:00,42,87,48.3,15,29,51.7,27,58,46.6,7,13,16,81.3,9,33,26,7,5,1.63,20,0,0,112,16,10,1,21,2,0,0,0,0,44,2,0,44,42,16,-16,56.9,26,39,22,56.4,94.04,59.5,0,14,1,115,87.6,124.271844660194,109.760878087025,0,128,102.04,103.0,00:00,1.25,1.1,0,20,9,4,44.4,14,7,50.0,away,20917
a6a8d6ba-2791-4dff-bb49-23538a8b7d10,101,loss,17583,4:00:00,39,99,39.4,8,36,22.2,31,63,49.2,3,15,21,71.4,16,36,20,15,5,1.33,22,0,1,101,18,13,0,23,10,0,0,0,0,54,10,0,62,52,15,-9,43.4,37,53,27,50.9,108.24,46.7,9,17,0,104,75.6,103.656238220882,94.1812756434166,0,110,107.24,106.12,29:28,1.03,0.94,0,22,17,4,23.5,13,8,61.5,home,17608
a6a8d6ba-2791-4dff-bb49-23538a8b7d10,110,win,17583,4:00:00,37,90,41.1,16,42,38.1,21,48,43.8,5,20,23,87.0,13,38,16,14,3,0.94,17,1,0,110,14,21,2,20,9,1,1,1,1,40,7,2,60,51,17,9,50.0,28,44,20,45.5,100.12,54.9,11,22,1,120,84.6,94.1812756434166,103.656238220882,0,101,106.12,107.24,14:48,0.95,1.04,2,19,10,5,50.0,13,5,38.5,away,17608
2f83c30f-7413-4277-b941-5172758779fa,95,loss,19800,4:00:00,34,85,40.0,11,37,29.7,23,48,47.9,6,16,23,69.6,11,38,17,7,6,1.42,23,0,0,95,12,9,0,3,11,0,0,0,0,36,8,3,60,49,12,-8,46.5,13,34,18,52.9,95.12,49.9,14,22,3,97,67.3,108.512431521281,98.8347898460258,0,103,96.12,94.92,29:02,1.07,0.99,0,23,12,3,25.0,12,5,41.7,home,19800
2f83c30f-7413-4277-b941-5172758779fa,103,win,19800,4:00:00,38,91,41.8,14,42,33.3,24,49,49.0,6,13,18,72.2,13,37,24,6,6,2.67,22,0,0,103,9,11,0,15,6,0,0,0,0,40,4,2,56,50,9,8,49.5,11,37,20,54.1,98.92,52.1,16,23,1,117,81.9,98.8347898460258,108.512431521281,0,95,94.92,96.12,17:43,1.0,1.09,0,22,15,4,26.7,9,4,44.4,away,19800
f3f60772-a727-4f91-a42d-39242bca17e7,111,loss,14353,4:00:00,48,99,48.5,10,39,25.6,38,60,63.3,5,5,6,83.3,10,28,29,10,4,2.42,18,0,0,111,7,14,1,24,5,1,0,1,0,54,4,1,43,38,12,-10,53.5,32,44,27,61.4,101.64,54.6,7,15,0,120,89.8,112.369985141159,106.077981651376,0,121,104.64,107.68,18:58,1.16,1.06,1,19,11,6,54.5,10,3,30.0,home,18581
f3f60772-a727-4f91-a42d-39242bca17e7,121,win,14353,4:00:00,44,83,53.0,15,35,42.9,29,48,60.4,4,18,22,81.8,7,37,21,6,5,1.05,15,0,0,121,8,6,2,18,8,0,0,0,0,38,7,1,52,44,20,10,62.0,30,34,19,55.9,92.68,65.3,13,18,5,133,93.1,106.077981651376,112.369985141159,0,111,107.68,104.64,26:42,1.03,1.12,0,15,7,2,28.6,9,3,33.3,away,18581
fc3396df-ea57-4f02-a9c3-3ee3d01d44e3,95,loss,17732,4:00:00,38,87,43.7,9,35,25.7,29,52,55.8,5,10,12,83.3,9,35,18,10,8,1.06,19,0,0,95,12,6,0,13,5,0,0,0,0,42,2,3,49,44,17,-16,48.9,27,40,21,52.5,92.28,51.5,10,17,4,100,68.9,106.362591031046,94.7347427203829,0,111,100.28,104.36,21:21,1.11,0.95,0,19,7,3,42.9,9,5,55.6,home,17732
fc3396df-ea57-4f02-a9c3-3ee3d01d44e3,111,win,17732,4:00:00,43,94,45.7,10,30,33.3,33,64,51.6,8,15,19,78.9,10,38,26,10,5,2.17,17,0,0,111,19,10,0,29,9,0,0,0,0,56,7,2,57,48,12,16,51.1,39,50,28,56.0,102.36,54.2,16,19,1,127,92.1,94.7347427203829,106.362591031046,0,95,104.36,100.28,22:20,0.91,1.06,0,17,11,4,36.4,14,8,57.1,away,17732
ef5a0b41-6b6a-472c-b862-2a9c4f80b10a,107,loss,13876,4:00:00,42,86,48.8,15,46,32.6,27,40,67.5,3,8,13,61.5,10,37,26,0,4,1.37,16,0,0,107,17,7,0,9,7,0,1,0,0,48,5,2,54,47,19,-12,57.6,34,35,24,68.6,91.72,58.3,8,13,2,109,75.3,118.337311058075,106.235107227959,0,119,100.72,100.56,23:42,1.18,1.06,0,16,9,2,22.2,9,7,77.8,home,17608
ef5a0b41-6b6a-472c-b862-2a9c4f80b10a,119,win,13876,4:00:00,43,97,44.3,13,37,35.1,30,60,50.0,4,20,24,83.3,14,29,26,12,3,4.33,13,0,0,119,16,15,1,29,10,0,0,0,0,50,5,5,53,43,6,12,51.0,31,47,25,53.2,107.56,55.3,12,16,0,138,106.3,106.235107227959,118.337311058075,0,107,100.56,100.72,15:55,1.06,1.18,0,13,13,6,46.2,11,5,45.5,away,17608
cd6b77dc-ca3a-4de4-8b09-d450cdfdcef1,129,loss,17238,4:25:00,46,103,44.7,19,44,43.2,27,59,45.8,9,18,28,64.3,14,38,26,4,6,1.86,25,0,1,129,15,12,0,19,10,1,0,1,0,50,8,2,62,52,14,-11,53.9,33,52,25,48.1,115.32,55.9,12,23,3,125,94.9,123.893805309734,111.862643080125,0,140,115.32,113.0,32:56,1.21,1.12,1,26,12,3,25.0,16,6,37.5,home,19077
cd6b77dc-ca3a-4de4-8b09-d450cdfdcef1,140,win,17238,4:25:00,50,101,49.5,19,50,38.0,31,51,60.8,6,21,25,84.0,11,42,33,8,9,2.75,23,0,0,140,22,17,0,8,7,0,0,0,0,52,4,3,60,53,12,11,58.9,27,37,26,70.3,112.0,62.5,11,25,2,172,124.2,111.862643080125,123.893805309734,0,129,113.0,115.32,12:53,1.14,1.24,0,23,8,6,75.0,15,9,60.0,away,19077
3a8d6e1e-4f51-4ed4-a604-82ad7f279e5f,104,win,14487,4:00:00,40,94,42.6,10,35,28.6,30,59,50.8,5,14,17,82.4,7,47,23,6,4,2.56,19,0,0,104,11,10,0,21,5,0,0,0,0,48,4,1,59,54,9,14,47.9,38,41,24,58.5,101.48,51.2,25,17,2,118,80.3,85.0661625708885,100.502512562814,0,90,103.48,105.8,45:33,0.87,1.01,0,19,7,4,57.1,7,3,42.9,home,17732
3a8d6e1e-4f51-4ed4-a604-82ad7f279e5f,90,loss,14487,4:00:00,33,95,34.7,9,39,23.1,24,56,42.9,4,15,20,75.0,10,43,16,5,5,1.33,17,0,0,90,16,13,0,11,12,0,0,1,0,40,9,3,65,53,12,-14,39.5,31,49,20,40.8,103.8,43.4,2,19,2,88,55.5,100.502512562814,85.0661625708885,0,104,105.8,103.48,1:17,0.98,0.85,1,18,10,5,50.0,11,6,54.5,away,17732
03f3383b-48d8-4380-9868-4cce752a7297,87,loss,14221,4:00:00,35,86,40.7,9,38,23.7,26,48,54.2,5,8,12,66.7,11,36,21,10,3,1.0,22,0,0,87,18,7,1,16,6,0,1,0,0,46,6,0,53,47,21,-12,45.9,26,39,23,59.0,91.28,47.7,1,18,5,82,54.7,103.340292275574,85.0606179116152,0,99,102.28,95.8,00:43,0.97,0.85,0,22,12,3,25.0,13,6,46.2,home,19520
03f3383b-48d8-4380-9868-4cce752a7297,99,win,14221,4:00:00,38,82,46.3,7,25,28.0,31,57,54.4,3,16,20,80.0,11,38,26,8,5,1.86,18,0,0,99,8,12,2,32,1,0,1,0,0,56,1,0,50,49,14,12,50.6,33,45,28,62.2,90.8,54.5,17,22,2,125,82.8,85.0606179116152,103.340292275574,0,87,95.8,102.28,45:39,0.91,1.03,0,18,10,6,60.0,6,3,50.0,away,19520
bc756123-66ac-4f5b-80d3-92b5e18985a5,98,loss,0,4:00:00,36,86,41.9,12,34,35.3,24,52,46.2,8,14,17,82.4,9,33,19,7,3,1.46,18,0,0,98,4,9,1,18,6,0,0,0,0,42,4,2,48,42,13,-8,48.8,31,42,21,50.0,93.48,52.4,15,20,2,97,69.4,107.157298827335,99.5125913891145,0,106,98.48,98.92,34:06,1.08,1.0,0,18,6,4,66.7,3,2,66.7,home,18203
bc756123-66ac-4f5b-80d3-92b5e18985a5,106,win,0,4:00:00,39,83,47.0,14,40,35.0,25,43,58.1,3,14,18,77.8,7,39,30,9,8,2.0,20,0,0,106,4,8,0,16,7,0,0,0,0,44,6,1,53,46,15,8,55.4,39,33,22,66.7,90.92,58.3,10,18,3,131,91.1,99.5125913891145,107.157298827335,0,98,98.92,98.48,13:01,0.99,1.07,0,20,6,3,50.0,2,2,100.0,away,18203
1f163718-abd3-4377-ad45-1d0af9b0787b,122,win,18306,4:00:00,44,85,51.8,12,39,30.8,32,46,69.6,3,22,29,75.9,8,33,20,5,6,1.54,22,1,0,122,10,12,1,15,11,0,1,0,0,60,8,3,52,41,13,12,58.8,42,44,30,68.2,97.76,62.4,15,23,2,130,94.2,108.310358408822,117.579028527371,0,110,103.76,101.56,32:53,1.06,1.18,0,22,9,4,44.4,7,4,57.1,home,18306
1f163718-abd3-4377-ad45-1d0af9b0787b,110,loss,18306,4:00:00,42,83,50.6,10,28,35.7,32,55,58.2,6,16,24,66.7,5,30,19,9,3,1.46,23,1,0,110,7,7,0,10,10,0,1,0,0,52,8,2,45,35,13,-12,56.6,13,40,26,65.0,93.56,58.8,4,22,2,106,80.2,117.579028527371,108.310358408822,0,122,101.56,103.76,10:44,1.2,1.08,0,23,5,3,60.0,8,3,37.5,away,18306
31c4363e-964e-42d1-94ea-ad783cb27e4f,118,win,19800,4:00:00,46,100,46.0,14,30,46.7,32,70,45.7,7,12,19,63.2,16,25,22,18,6,2.2,20,0,0,118,10,33,2,31,14,0,0,1,0,58,12,2,55,41,10,18,53.0,27,55,29,52.7,108.36,54.4,23,19,3,126,101.9,99.5222929936306,113.070141816788,0,100,104.36,100.48,41:03,0.96,1.13,1,21,22,14,63.6,4,3,75.0,home,19800
31c4363e-964e-42d1-94ea-ad783cb27e4f,100,loss,19800,4:00:00,38,79,48.1,10,29,34.5,28,50,56.0,6,14,17,82.4,9,31,19,6,7,0.86,19,0,0,100,7,21,1,13,10,0,0,1,0,40,8,2,50,40,22,-18,54.4,46,36,20,55.6,86.48,57.8,3,20,0,101,68.9,113.070141816788,99.5222929936306,0,118,100.48,104.36,3:45,1.17,1.0,1,20,12,9,75.0,6,2,33.3,away,19800
050e6a80-58c8-4513-91e4-f86df16b14b2,123,win,15783,4:00:00,43,86,50.0,15,37,40.5,28,49,57.1,2,22,29,75.9,10,32,21,8,3,1.4,16,0,0,123,4,7,1,27,10,0,0,0,0,54,6,4,52,42,15,8,58.7,26,46,27,58.7,98.76,62.3,8,22,0,136,97.2,109.357170026626,117.411225658648,0,115,104.76,105.16,11:44,1.1,1.17,0,16,8,3,37.5,3,2,66.7,home,18203
050e6a80-58c8-4513-91e4-f86df16b14b2,115,loss,15783,4:00:00,46,92,50.0,11,35,31.4,35,57,61.4,3,12,14,85.7,10,30,29,8,2,1.71,22,1,0,115,7,13,0,14,6,0,2,0,0,54,2,4,46,40,17,-8,56.0,39,40,27,67.5,98.16,58.6,26,16,2,118,88.1,117.411225658648,109.357170026626,0,123,105.16,104.76,34:43,1.17,1.09,0,22,10,6,60.0,3,3,100.0,away,18203
57fd950d-6e5c-437a-a086-b520f97870a2,79,loss,13276,4:00:00,31,87,35.6,9,41,22.0,22,46,47.8,3,8,13,61.5,9,27,19,13,2,1.36,24,0,0,79,10,3,0,15,8,0,0,1,0,34,4,4,44,36,14,-13,40.8,18,36,17,47.2,92.72,42.6,0,14,2,61,47.0,92.110532639167,80.8432255423659,0,92,97.72,99.88,00:00,0.94,0.81,1,25,9,1,11.1,10,4,40.0,home,18997
57fd950d-6e5c-437a-a086-b520f97870a2,92,win,13276,4:00:00,33,81,40.7,3,20,15.0,30,61,49.2,2,23,27,85.2,14,43,12,9,3,0.6,14,0,0,92,16,19,1,19,12,0,0,0,0,48,7,5,69,57,20,13,42.6,27,50,24,48.0,92.88,49.5,16,24,1,109,63.5,80.8432255423659,92.110532639167,0,79,99.88,97.72,46:13,0.79,0.92,0,14,12,5,41.7,8,7,87.5,away,18997
17f24416-2fe8-4f0e-a4cb-9eedb247b512,91,loss,15858,4:00:00,31,95,32.6,9,44,20.5,22,51,43.1,4,20,23,87.0,13,28,15,8,3,1.36,24,0,0,91,16,20,0,20,3,0,0,0,0,40,2,1,44,41,11,-31,37.4,43,46,20,43.5,105.12,43.3,2,23,0,75,53.2,112.75415896488,88.2467028704422,0,122,103.12,108.2,00:35,1.18,0.88,0,24,12,8,66.7,5,5,100.0,home,18500
17f24416-2fe8-4f0e-a4cb-9eedb247b512,122,win,15858,4:00:00,41,85,48.2,16,46,34.8,25,39,64.1,3,24,30,80.0,10,48,24,8,4,1.5,23,0,0,122,14,23,4,14,15,0,1,0,0,46,11,4,73,58,16,31,57.6,59,34,23,67.6,98.2,62.1,36,24,4,147,100.3,88.2467028704422,112.75415896488,0,91,108.2,103.12,46:36,0.84,1.13,0,23,10,9,90.0,11,4,36.4,away,18500
3dbbe8a9-4d14-4fce-ac55-7757fd262e86,110,win,19800,4:00:00,43,86,50.0,9,30,30.0,34,56,60.7,5,15,22,68.2,9,31,18,11,2,2.57,18,0,0,110,13,16,1,22,7,1,0,0,0,38,6,1,47,40,7,1,55.2,27,30,19,63.3,95.68,57.5,12,24,2,125,90.6,110.056542810985,116.180819602873,0,109,94.68,99.04,30:33,1.15,1.16,0,18,10,6,60.0,7,5,71.4,home,19800
3dbbe8a9-4d14-4fce-ac55-7757fd262e86,109,loss,19800,4:00:00,41,87,47.1,16,34,47.1,25,53,47.2,2,11,16,68.8,12,34,24,1,5,1.41,24,0,0,109,5,17,0,14,8,0,0,0,0,34,7,1,54,46,17,-1,56.3,23,40,17,42.5,94.04,58.0,7,18,1,109,75.8,116.180819602873,110.056542810985,0,110,99.04,94.68,13:23,1.11,1.1,0,24,11,7,63.6,6,2,33.3,away,19800
b56ad4e7-d4e0-4df1-80fe-d15e3f134c25,109,loss,17507,4:00:00,42,98,42.9,9,34,26.5,33,64,51.6,5,16,25,64.0,13,36,18,9,6,1.8,22,0,2,109,13,17,0,21,8,1,0,0,0,54,8,0,57,49,10,-4,47.4,24,48,27,56.3,109.0,50.0,3,20,3,109,80.5,110.78431372549,102.830188679245,0,113,106.0,102.0,2:46,1.07,1.03,0,22,15,8,53.3,8,6,75.0,home,16867
b56ad4e7-d4e0-4df1-80fe-d15e3f134c25,113,win,17507,4:00:00,40,80,50.0,9,27,33.3,31,53,58.5,6,24,25,96.0,3,42,19,4,5,1.36,20,0,0,113,8,7,0,14,4,0,1,0,0,48,2,2,49,45,14,4,55.6,34,39,24,61.5,91.0,62.1,13,22,4,126,86.1,102.830188679245,110.78431372549,0,109,102.0,106.0,41:37,1.07,1.11,0,20,4,3,75.0,4,3,75.0,away,16867
468dabfa-b29e-4456-bf82-c2f7f80859ac,115,win,15813,4:50:00,38,104,36.5,10,36,27.8,28,68,41.2,10,29,36,80.6,12,50,19,6,7,1.46,22,0,1,115,5,12,0,11,10,0,0,0,0,46,7,3,72,62,13,3,41.3,20,53,23,43.4,119.84,48.0,9,32,2,123,80.4,91.8032786885246,95.1671631909964,0,112,120.84,122.0,44:09,0.93,0.95,0,22,9,3,33.3,2,2,100.0,home,20356
468dabfa-b29e-4456-bf82-c2f7f80859ac,112,loss,15813,4:50:00,44,107,41.1,2,26,7.7,42,81,51.9,7,22,25,88.0,8,46,23,8,10,2.09,32,0,0,112,14,10,1,13,13,0,0,0,0,66,5,8,67,54,11,-3,42.1,31,60,33,55.0,118.0,47.5,6,22,2,113,80.2,95.1671631909964,91.8032786885246,0,115,122.0,120.84,8:09,0.94,0.92,0,32,11,5,45.5,9,4,44.4,away,20356
97d2881c-8b74-4737-b3ce-0d066458add2,117,loss,16508,4:00:00,42,92,45.7,11,33,33.3,31,59,52.5,4,22,24,91.7,12,31,30,7,3,2.73,24,0,0,117,24,12,1,15,8,0,0,0,0,52,6,2,51,43,11,-6,51.6,32,43,26,60.5,102.56,57.0,0,21,2,130,95.8,124.242424242424,114.079563182527,0,123,102.56,99.0,00:00,1.2,1.14,0,24,12,4,33.3,14,9,64.3,home,16867
97d2881c-8b74-4737-b3ce-0d066458add2,123,win,16508,4:00:00,42,81,51.9,19,33,57.6,23,48,47.9,3,20,25,80.0,5,32,22,7,4,1.83,21,0,0,123,6,11,0,17,8,0,0,0,0,36,6,2,45,37,12,6,63.6,32,34,18,52.9,92.0,66.8,16,24,1,137,99.0,114.079563182527,124.242424242424,0,117,99.0,102.56,47:44,1.18,1.24,0,21,6,4,66.7,6,2,33.3,away,16867
0edbfaa9-4c1c-4cbb-9bf0-410492eeea57,93,loss,17341,4:00:00,36,89,40.4,10,39,25.6,26,50,52.0,3,11,16,68.8,9,43,20,6,2,1.05,18,0,0,93,15,13,2,10,8,0,0,0,0,44,4,4,60,52,19,-9,46.1,24,40,22,55.0,96.04,48.4,7,13,2,88,57.5,94.8307921160283,86.0792299148464,0,102,108.04,107.56,10:51,0.94,0.86,0,18,8,6,75.0,12,6,50.0,home,17500
0edbfaa9-4c1c-4cbb-9bf0-410492eeea57,102,win,17341,4:00:00,39,95,41.1,7,31,22.6,32,64,50.0,2,17,24,70.8,8,41,28,12,3,3.11,13,0,0,102,21,8,1,19,12,0,0,1,0,60,8,4,61,49,9,9,44.7,38,53,30,56.6,105.56,48.3,10,18,1,125,85.7,86.0792299148464,94.8307921160283,0,93,107.56,108.04,32:00,0.86,0.95,1,14,9,4,44.4,16,9,56.3,away,17500
5a87e7ac-e6ff-4837-b841-25b435ee718a,103,win,18064,4:00:00,39,92,42.4,21,54,38.9,18,38,47.4,6,4,8,50.0,10,46,30,9,8,2.0,21,0,0,103,10,5,1,12,5,0,0,0,0,28,4,1,61,56,15,21,53.8,34,29,14,48.3,95.52,53.9,31,8,2,115,85.6,77.9171417711896,101.457840819543,0,82,101.52,105.24,47:40,0.81,1.01,0,21,8,2,25.0,10,4,40.0,home,18064
